,principal component 1,principal component 2,quality
1093,-1.714260574047334,-0.4434280259254147,7.0
1094,-2.2808204049517804,1.8059611557986062,5.0
1095,-0.9987498428919638,-2.4759258450609405,8.0
1096,-1.600886733417574,0.46612880672787277,6.0
1097,-1.5880079355699943,-1.2316595894927624,7.0
1098,-1.3842159664356641,0.44367705835633625,6.0
1099,-0.11682921780018517,-3.067945737696257,7.0
1100,-1.7972024692972854,0.6753961771724888,6.0
1101,-1.7571135265157756,-1.6603073643175807,6.0
1102,-1.8902153667315837,-1.474141758321118,5.0
1103,-0.9139645253536205,-0.6693242474784409,5.0
1104,-2.3823162567028184,2.6352837073269724,5.0
1105,-1.5949889891665825,-1.6174051215744512,7.0
1106,-1.2211422103637808,-1.98510323398905,8.0
1107,-0.1466646048188555,-2.336226525452298,7.0
1108,-0.5717668804907514,-2.6610860346893572,7.0
1109,-0.7699908877059308,1.3217059146855994,4.0
1110,-0.14607421217623018,-2.3362277400349662,7.0
1111,-0.5483972054780847,-1.4654641202565426,6.0
1112,-1.9988064890391537,1.077343544649661,6.0
1113,-0.8842879432658151,-1.2213727396096201,5.0
1114,0.42835173582632374,-1.8860252731195832,4.0
1115,-1.429568979826369,-0.9291823025666007,8.0
1116,0.10289162708908398,-2.044837991460026,5.0
1117,-0.9038349584304387,1.5269449031363347,5.0
1118,0.08604710619298223,-2.0659249146530625,5.0
1119,-1.1017988067056947,1.0258805333605687,5.0
1120,-1.3180019689292748,0.8964391955558729,6.0
1121,-0.8942952279272273,-1.0390736096867186,6.0
1122,-1.139670466514045,-1.7358369831978957,7.0
1123,-0.49962821617220926,-0.27978829630164026,5.0
1124,-0.8852219562668676,-0.3708740388099771,5.0
1125,-1.4565758605731653,1.8708515503905359,6.0
1126,-2.931178926572644,-1.7306435121631034,7.0
1127,-1.5888639289650128,-1.8746619312224289,7.0
1128,-1.1960940293322726,-1.3137366423193757,5.0
1129,-1.5952969393393421,-1.1898972419516267,7.0
1130,-1.6007247895867165,-0.42903162671633743,6.0
1131,-1.1174061847793366,-0.5069416678729511,6.0
1132,-1.3955461213998546,1.7994263187121313,5.0
1133,-1.1321358004081563,-0.10969114323489285,5.0
1134,-0.4969137935291442,0.21280589389947932,5.0
1135,-1.4342316885217976,1.1756999361069702,6.0
1136,-2.562361373531141,-1.3854561967565897,8.0
1137,-2.4979224793235044,-0.960531716822566,8.0
1138,-0.5781482151546836,1.6191027961750206,5.0
1139,-1.2660044253614358,-0.4570528248091677,5.0
1140,-0.13319274951964175,-0.890659228791958,6.0
1141,-0.566029992164463,1.627705152179066,5.0
1142,-0.5773610249645166,1.6191011767314634,5.0
1143,-1.0141420870385063,-1.1070145648188479,5.0
1144,-1.0186775406392363,-1.1024531197923666,5.0
1145,-2.5319155639666007,1.6792212485431983,5.0
1146,-0.9908761795507185,-0.7105767887667718,5.0
1147,-0.4813591363687566,0.8579546596904969,5.0
1148,-1.471372738314454,-0.9444884485043639,6.0
1149,-2.610741021693705,1.2729300441344882,5.0
1150,-2.475711610070381,1.664120473226529,5.0
1151,-2.53073477868135,1.6792188193778619,5.0
1152,0.04185315116932018,-1.6581300994851829,4.0
1153,-0.5791498844244943,-2.4423092303583203,6.0
1154,-1.2863187984815871,0.8366682871928782,4.0
1155,-1.0183551623549878,-1.0788702522262985,4.0
1156,-1.4514536578963475,2.0086317786554115,6.0
1157,-1.4512568603488056,2.008631373794522,6.0
1158,-1.5349431933609965,0.9103989731986627,6.0
1159,-1.4508632652537223,2.0086305640727433,6.0
1160,-1.0350892982856654,-0.03283658567135577,6.0
1161,-1.4504696701586384,2.0086297543509644,6.0
1162,-1.5647393849939308,-0.1901803537556484,7.0
1163,-1.5339592056232876,0.9103969488942155,6.0
1164,-0.6057027116728096,-0.7308192257979121,6.0
1165,-1.5140683850273344,-1.3586122551053381,5.0
1166,-0.4724497312800923,-1.4591963313505258,5.0
1167,-0.6889983793550205,-0.9424408879133969,6.0
1168,-0.8732268877326862,-1.6107819029570314,5.0
1169,-1.0333181203577895,-0.03284022941936013,6.0
1170,-0.3538459094676958,0.5628324908947918,6.0
1171,-0.2834094910859028,0.901717395829788,5.0
1172,-0.5765732561855575,-1.5045947383966778,6.0
1173,-0.5471045470320447,-1.5497727295367676,5.0
1174,-1.9850361048748346,1.32643377710628,6.0
1175,-2.47879932603673,1.7982706812918772,5.0
1176,-1.620535109722313,1.1899725215756842,7.0
1177,-0.7541046309377,-0.12867665840035641,6.0
1178,-0.9001680693881563,1.772841516953164,5.0
1179,-1.3920298699267328,-0.6619394138432682,5.0
1180,-0.2816383131580271,0.9017137520817833,5.0
1181,-1.0807898029180978,0.9269427509895929,6.0
1182,-0.545333369104169,-1.549776373284772,5.0
1183,-1.413455586353081,-1.2671229690055845,6.0
1184,-1.0242958046743804,-1.4940882945293066,7.0
1185,-2.5026038902025034,2.934935033680047,5.0
1186,-1.3380887555612353,-0.1527083010150461,5.0
1187,-1.528667073199665,-1.4722354657883392,8.0
1188,-1.8975354201371903,-0.7093570113571301,6.0
1189,-0.1550408231020285,-0.5622998747841511,5.0
1190,-0.573030900329806,-1.5046020258926855,6.0
1191,-1.209238406121143,-0.7645234005985653,7.0
1192,-1.4481541469196473,2.014252858683046,6.0
1193,-1.8337020037959635,1.7174921391871867,7.0
1194,-1.4629536573846647,0.8698751768992401,6.0
1195,-2.224434660203296,2.4216575479254496,6.0
1196,-1.2082544183834343,-0.7645254249030121,7.0
1197,-1.8329148136057964,1.717490519743629,7.0
1198,-1.4469733616343963,2.014250429517709,6.0
1199,-1.203784764178321,-0.739946603326281,7.0
1200,-1.2524717915305683,-1.479808496412043,6.0
1201,-0.9048492815926559,-1.6080085947070673,7.0
1202,-1.9980583127396836,1.4653532392463475,5.0
1203,-0.3195202812046689,-2.427421853187142,6.0
1204,-0.3193234836571272,-2.4274222580480314,6.0
1205,-0.5236185350480236,0.9656269027655763,5.0
1206,-3.010990342397498,2.7381484940811824,6.0
1207,-1.9970743250019742,1.4653512149419012,5.0
1208,-1.5702942061579523,-1.6633829585528739,6.0
1209,-1.102746796150057,-1.6281823199352945,6.0
1210,-0.6365904584239713,-0.8308541675095115,6.0
1211,-1.5368036379397014,0.9678439147899903,5.0
1212,-1.021081115012411,-1.0908234978472198,6.0
1213,-0.31755230572925147,-2.4274259017960356,6.0
1214,-0.5350937726905838,-0.41616882730355537,6.0
1215,-1.4847573291761256,1.093697142868265,5.0
1216,-0.7060100697874275,-1.5379773122654201,8.0
1217,0.635974466439232,4.321611996360091,5.0
1218,-1.8357636604798586,-0.671819625470554,8.0
1219,-0.7054196771448026,-1.5379785268480881,8.0
1220,-1.5500987637184704,-1.484497444163353,6.0
1221,-1.0991087515691538,-1.8850271783412071,7.0
1222,-0.48674132129616043,-0.5989138077352126,6.0
1223,-1.483182948795791,1.0936939039811497,5.0
1224,-0.8966266971616437,-1.813437553030239,7.0
1225,-0.746213802752315,-2.0534510677464386,6.0
1226,-0.8962331020665603,-1.8134383627520179,7.0
1227,-1.493341389320294,-0.715870206660025,5.0
1228,-0.8196361247557816,-1.375771583433662,6.0
1229,-0.6772832473710847,-1.8985923045495978,3.0
1230,-2.6107248739423423,2.3836587922755395,6.0
1231,-0.8605921493815749,-1.2247768719863363,7.0
1232,-0.49749101773703497,-1.3773685818479346,7.0
1233,-0.7562512726851691,-1.0844277762538461,6.0
1234,-1.2006718351329022,-0.8028318721432127,6.0
1235,-1.7654774344027802,-0.28351106772708445,5.0
1236,-0.7440490297293557,-2.053455521216222,6.0
1237,-1.3809537693960563,-0.9888813509162736,5.0
1238,-1.0454636173843945,-1.8793266254410572,7.0
1239,-0.49568623921280525,1.493112394417017,5.0
1240,-1.351402139902565,0.5822004990193675,6.0
1241,-1.6828110816984898,-0.9585900582430771,7.0
1242,-1.4746830719733102,-1.1305373502522813,7.0
1243,-1.0444796296466854,-1.8793286497455037,7.0
1244,-1.3977696372214363,-1.2070485474370602,5.0
1245,-2.191143661127721,3.8991133449243462,4.0
1246,-1.486671752047213,0.9099475093721305,7.0
1247,-0.7427445110144859,-1.6652107878261522,6.0
1248,-0.5854373199610026,-1.6797970839518874,7.0
1249,-1.1573850329431628,1.9139510234124524,5.0
1250,-1.1358060077435628,-0.7417616006080661,7.0
1251,-1.5891193690453618,-0.732253735185558,5.0
1252,-1.552209604417062,-0.7893454885364438,6.0
1253,-1.8165585845478207,-1.4001872815330578,7.0
1254,-1.9757656444658118,1.0514244971075066,5.0
1255,0.07929875067350572,-0.66938754974476,6.0
1256,-1.2214111708268436,-0.035898707754446375,6.0
1257,-3.423669377395492,-0.03776816447046398,6.0
1258,-2.4934004351834083,1.4482461719230377,6.0
1259,-3.15584445778525,1.6423069480734662,6.0
1260,-2.9876538713638774,1.5845257397971275,6.0
1261,-1.2503306444827007,0.07589372931538094,6.0
1262,-1.2202303855415935,-0.03590113691978231,6.0
1263,-2.541425124553033,1.2285502050775712,6.0
1264,-0.5874007200538763,-1.5773224194190785,5.0
1265,-0.7779992289883042,0.41669204650326513,7.0
1266,-1.510634282878726,-1.293497524229901,8.0
1267,-1.6291907469702942,2.641083312708553,7.0
1268,-1.409592629711227,1.338226853207926,5.0
1269,-1.9666575546338936,2.923911095710731,6.0
1270,-1.6286003543276681,2.641082098125885,7.0
1271,-0.4671506845026092,-0.9130199567496743,5.0
1272,-0.041835165001689295,1.875430463820362,5.0
1273,-0.466757089407526,-0.9130207664714534,5.0
1274,-1.9656735668961847,2.923909071406283,6.0
1275,-1.0307717596472665,-0.7966175873446882,6.0
1276,-1.627419569042418,2.641079668960548,7.0
1277,-1.4078214517833507,1.3382232094599211,5.0
1278,-0.7682312506160631,-1.0267090397390004,6.0
1279,-0.7821733078788639,-1.3096334952682505,6.0
1280,-1.000837229629037,-1.1624163267164282,6.0
1281,-1.4435061041188546,-1.2396392601007356,7.0
1282,-2.256841392623655,2.6446574428545415,5.0
1283,-1.9811514255771612,-0.860372849794323,8.0
1284,-1.4429157114762299,-1.2396404746834033,7.0
1285,-0.9998532418913281,-1.162418351020875,6.0
1286,-1.7826932858377476,-1.19400817454903,7.0
1287,-0.9979751960310835,-1.4253483625062155,7.0
1288,-0.8068835897106577,-2.010996191277561,7.0
1289,-0.6938544881182845,-2.1712547361517576,6.0
1290,-0.8834536684381448,-0.7827754420520989,6.0
1291,-2.067894662341215,1.790405686740357,6.0
1292,-0.357262643888394,-1.9290344507530441,6.0
1293,0.05234273785959884,-1.1918898093745063,4.0
1294,0.08116168650555519,-1.203186819377924,4.0
1295,-2.0671074721510476,1.7904040672967994,6.0
1296,-0.8202972220968152,-0.9021226049091212,6.0
1297,-1.0308695524061495,-1.3340287483532873,7.0
1298,-1.4805256333567354,-1.2178717382901545,6.0
1299,-2.0292630085049765,-0.5903262764649366,5.0
1300,-1.7893548850182859,1.6165009631129867,6.0
1301,-2.695484571009386,-0.7552731017600884,5.0
1302,-1.8978264740497701,1.3074377474875531,6.0
1303,-2.323172586194613,1.3749177761774656,6.0
1304,-2.1036780533142516,3.8833788571652526,5.0
1305,-0.7492786043927101,-1.071319790045516,7.0
1306,-1.077121761595683,-1.7914964688769712,8.0
1307,-0.7243662170236926,1.7527198830725523,5.0
1308,-1.2787685558345079,0.10268321954156354,6.0
1309,-0.4341302012921889,-0.05818626380980541,6.0
1310,-1.4062790168903123,0.2587609459167292,6.0
1311,-1.2721175272033125,-1.2645686548751407,6.0
1312,-1.167004369223223,0.00467277184284803,5.0
1313,-0.8546133913021893,0.1437445518974075,5.0
1314,-1.7871399991814452,1.2161595180483955,6.0
1315,-2.139630502487898,1.7145118470950944,6.0
1316,-1.8929343568656989,-0.854347907263671,6.0
1317,-1.1330053804154996,-1.1766694217124625,5.0
1318,-0.6868595136431385,-1.7834951544847604,6.0
1319,-2.9172460871861636,2.0943100580417457,5.0
1320,-0.3477964454025991,-1.6344930684893249,6.0
1321,-0.6147138495862295,-2.072971818059679,6.0
1322,-0.9192616800918867,-1.6927282139141395,6.0
1323,-0.7595762572324137,-1.1022866383296914,5.0
1324,-1.2386301403866504,-1.0824003178850494,6.0
1325,-0.7511081063795704,-1.5922228787346422,7.0
1326,-2.21612468545566,1.5644157432289767,6.0
1327,-1.722494697646693,-0.6937176106932709,6.0
1328,-0.5869798483646986,-2.648287544647108,6.0
1329,-1.1212585690550039,0.11582143821561904,5.0
1330,-1.200577261538252,0.12745440292563098,5.0
1331,-1.0219166414310397,0.9067763844422189,6.0
1332,-3.076031309373447,3.2356100711466116,7.0
1333,-1.7049664000643159,-0.8432351777221042,8.0
1334,-0.8073607139337666,-1.3860771545689246,6.0
1335,-1.1023378233275118,0.03854739607886702,6.0
1336,-1.6654188795470821,-0.6488644940016873,8.0
1337,-2.0407112473425997,1.0012868409240727,5.0
1338,-2.040514449795057,1.0012864360631837,5.0
1339,-0.8660292404748686,1.2232031447460536,6.0
1340,-1.7283502783133287,-0.9687563254738848,6.0
1341,-0.7254220890979265,-1.0208350527276069,5.0
1342,-0.8654388478322431,1.2232019301633854,6.0
1343,-1.7296019404271588,1.235330352329511,6.0
1344,-1.8083604019801824,-1.4173022307009657,8.0
1345,-0.5322120417676267,-2.0701363776909023,8.0
1346,-1.6497495532657211,-1.0602846718472567,7.0
1347,-1.5707826916707925,-0.7458429740306736,7.0
1348,-1.663057308976581,-0.6488693523323601,8.0
1349,-0.4259018954826686,-0.7627071196139159,4.0
1350,0.1436451296454993,-1.5393666649188513,7.0
1351,-1.3472220399809913,-1.977766369509593,7.0
1352,-1.0989922650193018,0.03854051344374729,6.0
1353,-2.0375624865819306,1.0012803631498421,5.0
1354,-1.4335421708048486,0.6682010410171507,5.0
1355,-1.7921697683318738,-0.8117183907537654,5.0
1356,-2.1061040709804173,2.4715473916235444,6.0
1357,-1.8202352968654971,1.158797661431278,6.0
1358,-0.7269600240526299,-1.712309109346316,8.0
1359,-1.0753527797173124,-1.470603707511723,7.0
1360,-1.9034815001539231,-0.09333055433255752,6.0
1361,-2.2519270632067028,-1.1400702143418342,7.0
1362,-1.319148267960155,-1.4412833074297444,7.0
1363,-0.46428767168698754,-1.2246026257818503,4.0
1364,-1.7903985904039983,-0.81172203450177,5.0
1365,-1.5856941277059486,-1.2390754645723732,7.0
1366,-1.030530926520601,-1.512438267680078,6.0
1367,-0.43833415695901473,0.86507968697792,5.0
1368,-2.1037425004099166,2.4715425332928724,6.0
1369,-0.6303638609887284,3.6218911103227542,5.0
1370,-0.8227425898531732,-0.9554196749930084,6.0
1371,-1.9677624883055451,-0.3716495898981537,7.0
1372,-1.2749807460153577,2.908737158050667,6.0
1373,-1.2747839484678156,2.908736753189778,6.0
1374,-1.3408925202984499,-1.9276934545657005,7.0
1375,-1.254898442364997,-1.7413390327333873,7.0
1376,-0.36765162308723887,-1.2310441400198804,6.0
1377,-0.38541357262514986,-1.1748419618799155,6.0
1378,-1.2777314822284842,-1.3896317162224059,7.0
1379,-0.24289827840731176,-1.3450070232641989,6.0
1380,-1.4583540762241483,-1.2880913479741845,7.0
1381,-0.2017867381469146,-2.1984547339891547,7.0
1382,-0.4681266622288766,-0.688614938902847,6.0
1383,-0.9190706048475542,-0.9646983664845752,6.0
1384,-0.3277848128928313,-1.3939118940279,6.0
1385,0.08676787046229763,-0.4187749330324582,5.0
1386,0.5193925140636616,-2.7110800582001815,7.0
1387,-0.19179862599295255,-2.626729344168241,6.0
1388,-0.9181861504238211,-1.5739448870642114,7.0
1389,-2.580413354968073,0.070336063231159,6.0
1390,-1.276261310055457,-0.18220620353106204,6.0
1391,-1.1636365254528793,-2.2078864751815788,6.0
1392,-0.19081463825524372,-2.6267313684726887,6.0
1393,-1.3280221367872083,-1.0786299681610714,6.0
1394,0.5209668944439959,-2.7110832970872965,7.0
1395,-1.0913578586355799,-1.845093117571827,7.0
1396,-0.9166117700434874,-1.5739481259513268,7.0
1397,-2.112627904822092,2.282937730565998,7.0
1398,-2.11243110727455,2.2829373257051087,7.0
1399,-1.1630553795510248,-1.2651249015577342,6.0
1400,-2.1120375121794663,2.2829365159833297,7.0
1401,-1.7791104103965483,2.352455923653054,6.0
1402,-0.7047439183730007,-1.0374860885862065,8.0
1403,-0.6316433016782241,-1.2314421361613916,8.0
1404,-0.7502888189846935,-0.5299896731169268,5.0
1405,-0.7415396253202199,-0.8147990447530731,4.0
1406,-1.1114720925917967,-0.5792083756434647,8.0
1407,-0.5123787887172353,-1.0867465197146635,6.0
1408,-2.1104631317991336,2.282933277096215,7.0
1409,-1.1389520157721948,-0.9819678666668874,6.0
1410,-1.209331659245532,-1.3633941215512444,6.0
1411,-1.1606938089805239,-1.2651297598884064,6.0
1412,-0.6178355196754393,-1.330785478960661,8.0
1413,-1.2411546464595726,-0.3370641849137673,6.0
1414,-1.9530666813544346,-1.6629646875962052,6.0
1415,-0.143775102691316,-1.8846501285359394,5.0
1416,-0.46302958908146413,-1.2496570841604444,6.0
1417,-2.1025900229709245,2.790670834393329,3.0
1418,-0.9988607387559153,-0.37028296765628504,5.0
1419,-1.6037408742462729,-0.5380845854733453,7.0
1420,-1.412313873367506,1.7452113294633813,4.0
1421,-1.1822164143389986,-1.608918742985926,6.0
1422,-1.0751111047710553,-1.2712790593708032,5.0
1423,-1.9496334743066304,2.7580553576186575,4.0
1424,-1.2389898734366132,-0.3370686383835505,6.0
1425,-1.300276540959931,-1.4612324308270424,6.0
1426,-1.647449613642474,-1.5225970089025884,6.0
1427,-1.3497702382262875,-0.8239054093703454,5.0
1428,-0.7271593784051259,-0.43642766523383875,7.0
1429,-0.8341354833147264,-1.02175024630283,5.0
1430,-0.7048365000852608,-1.1202059245678064,4.0
1431,-0.8337418882196428,-1.021751056024609,5.0
1432,-0.795820962645302,-1.6520708019981674,7.0
1433,-1.374276215904785,-1.6488937096710314,6.0
1434,-1.3483926553934944,-0.8239082433965712,5.0
1435,-0.9384157328345137,1.1716129073629455,5.0
1436,-2.0026367178842968,4.031685281674835,5.0
1437,-0.7253882004772498,-0.436431308981843,7.0
1438,-2.7550693557122696,1.5190043361606773,5.0
1439,-2.745766155081509,2.0263390015201295,5.0
1440,-2.58842624222441,2.9657924111430796,5.0
1441,-0.6732601324860921,-1.2381304546112781,5.0
1442,-1.1582147300452181,-0.1095577802040918,5.0
1443,-1.6550825737943693,-1.3280931782710406,6.0
1444,-1.6667339745518333,1.1489513478039648,6.0
1445,-1.5233901971551604,-0.7559191891987469,6.0
1446,-0.849158271708479,-1.9104707790553586,6.0
1447,-1.083715877991588,-1.0483681656517458,6.0
1448,-1.0835190804440469,-1.0483685705126349,6.0
1449,-2.586349067659768,-0.6991828149699953,6.0
1450,-1.665553189266583,1.1489489186386286,6.0
1451,-0.8576817776740776,-0.2105531437785446,5.0
1452,-1.665159594171499,1.1489481089168498,6.0
1453,-1.4831754075070473,1.0351437299907484,7.0
1454,-2.823224992456634,3.5057287046574985,5.0
1455,-1.2883135058949005,2.9086196017096975,5.0
1456,-0.8471902962330614,-1.9104748276642523,6.0
1457,-1.5210286265846589,-0.7559240475294197,6.0
1458,-1.8101175176488422,-1.0945478752980577,6.0
1459,-1.4681502086317602,-0.5328551210993426,6.0
1460,-1.3448622730991862,-0.9051572081778234,6.0
1461,-2.000588085573689,-0.846876026016648,6.0
1462,-1.0807639147784622,-1.0483742385650872,6.0
1463,-0.9271821520372484,-0.7520401343734612,6.0
1464,-1.888398508449261,-0.7940761560180849,8.0
1465,-1.1940754002535374,-0.7334244374760271,5.0
1466,-2.583003509351557,-0.699189697605115,6.0
1467,-1.3124693449496219,-1.6044793340642423,7.0
1468,-0.5099226689131928,-1.4009358251993431,5.0
1469,-0.8541394218183259,-0.2105604312745538,5.0
1470,-1.4798298491988375,1.0351368473556286,7.0
1471,-1.6614204407682052,1.1489404165599508,6.0
1472,-0.48681169604260965,-1.6317701060216623,5.0
1473,-1.676073389050279,-0.5345132795066269,6.0
1474,-0.6370874542586381,-0.54903940548652,4.0
1475,-1.1853016886368324,-1.1034785577154562,6.0
1476,-0.8551575691764178,1.0326590683404462,5.0
1477,-0.32616901751101846,-1.4110711333279005,6.0
1478,-1.9819967465417423,-0.8715735741404379,6.0
1479,-0.8064317971297572,-0.8815851482623941,6.0
1480,-1.184317700899124,-1.1034805820199025,6.0
1481,-0.5464739776852033,-1.2012111919708195,6.0
1482,-1.0124452762295084,0.5533546343858402,6.0
1483,-0.6353162763307624,-0.5490430492345246,4.0
1484,-0.3006681771018453,0.7785931545858008,3.0
1485,-1.3567417499712886,-0.7804668579555067,6.0
1486,-0.39527289163488427,-1.0632799010449845,6.0
1487,-2.263100556232801,2.2363063581215323,6.0
1488,-3.0480626898315863,2.669119112746991,6.0
1489,-3.1283903256117918,3.234741893372765,5.0
1490,-1.221891785695181,-1.7234310270614979,6.0
1491,-0.5869991533596676,-1.126718070680353,5.0
1492,-1.7544226639024068,1.84475713317317,5.0
1493,-2.011501193056998,-0.5084881200502839,8.0
1494,-2.1059790104464837,-0.5997329951468984,8.0
1495,-2.433953536861519,-0.4362556485944699,7.0
1496,0.5272428463110937,-2.0350633863406826,5.0
1497,-1.2964260411087012,-1.4241605368655101,7.0
1498,-0.7475062802971659,-1.6988093474429449,6.0
1499,-0.16489367530868365,-2.14266616019454,6.0
1500,-2.1650430637579006,-0.30222384333478697,7.0
1501,-1.8133848193119582,-0.13475438401635084,5.0
1502,-1.0803335771361773,-1.021383604870967,5.0
1503,-0.9501697093121578,-2.0884835974539215,7.0
1504,-2.0024466858341436,-0.415343542237605,8.0
1505,-1.318085445935038,0.18975664659233615,7.0
1506,-2.0080172129168017,1.5085246097652873,6.0
1507,-1.7111489366265968,1.9750402876322355,6.0
1508,-1.8937614066671657,1.5602261224553398,6.0
1509,-0.9966883043464315,-0.6510473609621066,5.0
1510,-0.7975068258215255,-0.47168751378647245,5.0
1511,-1.069355013803803,-0.1702264370580349,6.0
1512,-2.1892784181377167,-0.2679279009008249,7.0
1513,-2.7745930125896927,-0.07707826052916504,6.0
1514,-2.1622878980923157,-0.3022295113872386,7.0
1515,-1.01871126328893,-0.4299097147840892,6.0
1516,-2.2053464908961447,1.5302333345448065,6.0
1517,-2.193808082674943,1.531383592745069,6.0
1518,-1.3191943657218606,-0.751014413814942,6.0
1519,-1.8098424634562058,-0.1347616715123599,5.0
1520,-1.8658359169152015,-0.10005317953291601,6.0
1521,-1.0765944237328837,-1.021391297227865,5.0
1522,-0.9640389283274564,-1.0582542240041437,5.0
1523,-1.382124080886186,1.2979799654348223,6.0
1524,-2.4122812456925473,2.288474127365869,6.0
1525,-2.3671883363355852,2.714919105730324,5.0
1526,-0.08414127487599897,0.6415371602812312,6.0
1527,-1.7431969959455136,1.4939025147922462,6.0
1528,-1.255939567181512,-0.7923193654861335,6.0
1529,-2.411297257954839,2.2884721030614226,6.0
1530,-2.3662043485978765,2.714917081425877,5.0
1531,-1.8815834930232997,-0.24364642572045284,7.0
1532,-2.8474537420633603,0.12317028639428362,7.0
1533,-1.1188421751329531,-0.7344590906242524,6.0
1534,-2.0424575992668763,2.6120568881856783,6.0
1535,-1.283774056227808,-0.5658882828759648,6.0
1536,-0.6399485214369466,-0.735789175000363,5.0
1537,-1.3128748140377233,-0.33198616618058696,6.0
1538,-1.4881757122259045,-1.101261076147021,6.0
1539,-1.1176613898477026,-0.7344615197895884,6.0
1540,-2.0412768139816264,2.612054459020343,6.0
1541,-0.504139571763076,-0.9101577822478768,4.0
1542,-0.9397956246410406,-0.965099096216359,6.0
1543,-0.7071461370897204,-0.8033732123226619,6.0
1544,-0.6383741410566127,-0.7357924138874787,5.0
1545,-1.3940097420805455,0.8441884198073405,6.0
1546,-1.8284711012186259,-0.2523141746314791,6.0
1547,-1.854190259840992,-0.21085286402813358,6.0
1548,-0.30476011302024036,-2.2790387833546792,6.0
1549,-1.281018890562223,-0.5658939509284162,6.0
1550,-1.33903637149424,0.9191284222114599,6.0
1551,-1.912044239555919,1.2009926438099048,6.0
1552,-1.5466857288762306,-1.583440722044815,7.0
1553,-0.5741707430986646,0.5532472781640686,7.0
1554,-0.5533229049016454,1.022433322241208,7.0
1555,-1.111506418357334,-1.166676447219224,7.0
1556,-1.8830658008062546,2.000762570250803,6.0
1557,-1.3376587886614475,0.9191255881852337,6.0
1558,-0.2604191389304463,0.9530904264550508,4.0
1559,-0.3982280178880027,-0.7218574010354372,4.0
1560,-1.2748282367191486,-1.246318685869959,6.0
1561,-0.008360165177232749,0.8043987510665033,5.0
1562,-1.1025893997820222,-1.8726785003164428,7.0
1563,-1.2742378440765234,-1.2463199004526273,6.0
1564,-0.007769772534607422,0.8043975364838356,5.0
1565,-1.0925376201230401,-0.16647252255701825,6.0
1566,-2.304992000059784,2.6013707731607316,5.0
1567,-0.7370998989019594,-0.7235478843341876,5.0
1568,-1.1834701184393814,1.4352642554407402,6.0
1569,-1.8521289842739794,0.11255673429759527,5.0
1570,-1.8983336749944695,0.06620474432740278,5.0
1571,-1.1828797257967565,1.4352630408580724,6.0
1572,-1.3567588149040415,0.8080569196724369,6.0
1573,-1.0774973556825393,-0.5862822994881354,5.0
1574,-1.7017345590953241,0.2773635096540883,4.0
1575,-1.2692790792043545,0.8568540287089894,6.0
1576,-0.6342867637641917,-1.1422496522247614,6.0
1577,0.19915740078762145,-0.842305098629815,4.0
1578,-1.7628807615559534,1.6113914426352571,5.0
1579,-1.8352727253222154,2.5626706254992886,4.0
1580,-0.6537253053228524,2.2674790043643283,5.0
1581,-1.2818172273137045,-0.2757036743822104,6.0
1582,-1.8061655846624347,-0.4432263787803517,7.0
1583,-1.7618967738182443,1.6113894183308104,5.0
1584,-2.526372565832746,2.0151112553200323,6.0
1585,-2.459830839488228,2.8401916968725294,5.0
1586,-1.0166944610627726,0.12298489113176912,5.0
1587,-2.5257821731901196,2.015110040737364,6.0
1588,-2.459240446845602,2.8401904822898607,5.0
1589,-1.0911378581448004,-1.0189347248631992,6.0
1590,-1.2712159365420268,-0.5890221084184923,6.0
1591,-2.2926730430402977,-0.4650195419668883,6.0
1592,-1.4113936256148374,-0.6662053430339422,6.0
1593,-0.1739299862450673,0.7608892382588983,6.0
1594,-1.756925926389305,0.22453262524029502,6.0
1595,-2.2034612231181194,1.597089790168633,6.0
1596,-1.1308680981294772,-1.906025793712728,5.0
1597,-2.2030676280230352,1.597088980446854,6.0
1598,-0.4076775630750075,0.25388689479582954,6.0
1599,0.2734244467217123,-0.36527232196600695,6.0
1600,-1.755745141104054,0.22453019607495883,6.0
1601,-1.9019890912984674,1.8129560329545165,6.0
1602,-0.8378487232625389,-2.5646602629427617,5.0
1603,0.10924657262244346,-3.3057083937595784,7.0
1604,-0.9451948976037361,-0.9950397449697126,5.0
1605,-1.0422291050436858,-2.1235380256500553,9.0
1606,-1.278095478452948,-1.3614785626115065,6.0
1607,-1.922065398891713,-0.5858950530370358,7.0
1608,-3.3486622616698956,3.9160153559095554,5.0
1609,-2.2709586190936606,2.15707360306466,7.0
1610,-1.2773082882627806,-1.3614801820550644,6.0
1611,-1.0985813523532433,-0.35178976453642025,6.0
1612,-1.3088182956259724,-1.0180680950288046,7.0
1613,-1.4756324755201855,-0.7623948924794308,7.0
1614,-1.6457248080484406,1.2461505086678704,5.0
1615,-1.255253324303852,-0.8593962549300126,6.0
1616,-2.32246126715176,2.0528339214327165,6.0
1617,-1.0316194670814975,-0.3504364548633996,6.0
1618,-2.57591893677955,2.714929887217649,6.0
1619,-1.6721363406518932,-1.4100561198765822,8.0
1620,-1.3072439152456379,-1.0180713339159202,7.0
1621,-0.5070288365411537,1.0070400478758974,5.0
1622,-1.202366292392831,1.5062958242112012,6.0
1623,-1.1382157986046417,0.6464068184341453,6.0
1624,-1.348582182412219,-0.15082829798727015,7.0
1625,-1.3278235705639005,0.8293811171488201,6.0
1626,-1.7920254736666155,1.8587115591404617,6.0
